Day,Time (PST),Temp,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Conditions
11/2/2017,3:53 PM,   71.1 °F ,   48.9 °F ,45%,   30.04 in ,   10.0 mi ,SW,   9.2 mph ,Scattered Clouds
11/2/2017,4:53 PM,   69.1 °F ,   48.9 °F ,49%,   30.05 in ,   10.0 mi ,WSW,   9.2 mph ,Overcast
11/2/2017,5:53 PM,   68.0 °F ,   48.9 °F ,50%,   30.06 in ,   10.0 mi ,West,   6.9 mph ,Overcast
11/2/2017,6:53 PM,   66.9 °F ,   51.1 °F ,57%,   30.07 in ,   10.0 mi ,West,   6.9 mph ,Overcast
11/2/2017,7:53 PM,   66.0 °F ,   50.0 °F ,56%,   30.09 in ,   10.0 mi ,West,   5.8 mph ,Clear
11/2/2017,8:53 PM,   64.9 °F ,   48.9 °F ,56%,   30.09 in ,   10.0 mi ,West,   3.5 mph ,Clear
11/2/2017,9:53 PM,   63.0 °F ,   48.9 °F ,60%,   30.10 in ,   10.0 mi ,Calm,Calm,Clear
11/2/2017,10:53 PM,   61.0 °F ,   48.9 °F ,64%,   30.11 in ,   10.0 mi ,Calm,Calm,Clear
11/2/2017,11:53 PM,   60.1 °F ,   48.9 °F ,67%,   30.10 in ,   10.0 mi ,Calm,Calm,Clear
11/3/2017,12:53 AM,   60.1 °F ,   48.9 °F ,67%,   30.10 in ,   10.0 mi ,Calm,Calm,Scattered Clouds
11/3/2017,1:53 AM,   61.0 °F ,   48.9 °F ,64%,   30.11 in ,   10.0 mi ,ESE,   3.5 mph ,Overcast
11/3/2017,2:53 AM,   61.0 °F ,   48.9 °F ,64%,   30.10 in ,   10.0 mi ,ESE,   4.6 mph ,Overcast
11/3/2017,3:53 AM,   61.0 °F ,   48.9 °F ,64%,   30.09 in ,   10.0 mi ,East,   3.5 mph ,Scattered Clouds
11/3/2017,4:53 AM,   60.1 °F ,   48.9 °F ,67%,   30.10 in ,   10.0 mi ,Calm,Calm,Clear
11/3/2017,5:53 AM,   59.0 °F ,   48.9 °F ,69%,   30.10 in ,   10.0 mi ,Calm,Calm,Clear
11/3/2017,6:53 AM,   57.9 °F ,   48.0 °F ,70%,   30.09 in ,   10.0 mi ,Calm,Calm,Clear
11/3/2017,7:53 AM,   60.1 °F ,   50.0 °F ,69%,   30.11 in ,   10.0 mi ,Calm,Calm,Clear
11/3/2017,8:53 AM,   63.0 °F ,   50.0 °F ,63%,   30.12 in ,   10.0 mi ,ESE,   4.6 mph ,Clear
11/3/2017,9:53 AM,   66.9 °F ,   50.0 °F ,54%,   30.12 in ,   10.0 mi ,Variable,   4.6 mph ,Clear
11/3/2017,10:53 AM,   70.0 °F ,   46.9 °F ,44%,   30.12 in ,   10.0 mi ,Calm,Calm,Clear
11/3/2017,11:53 AM,   72.0 °F ,   44.1 °F ,37%,   30.10 in ,   10.0 mi ,NNW,   4.6 mph ,Clear
11/3/2017,12:53 PM,   73.0 °F ,   46.9 °F ,39%,   30.07 in ,   10.0 mi ,WNW,   9.2 mph ,Clear
11/3/2017,1:53 PM,   72.0 °F ,   48.0 °F ,43%,   30.04 in ,   10.0 mi ,WNW,   11.5 mph ,Clear
11/3/2017,2:53 PM,   71.1 °F ,   48.0 °F ,44%,   30.02 in ,   10.0 mi ,NW,   12.7 mph ,Clear
11/3/2017,3:53 PM,   69.1 °F ,   50.0 °F ,51%,   30.01 in ,   10.0 mi ,West,   11.5 mph ,Clear
11/3/2017,4:53 PM,   68.0 °F ,   53.1 °F ,59%,   30.02 in ,   10.0 mi ,WNW,   11.5 mph ,Clear
11/3/2017,5:53 PM,   66.9 °F ,   54.0 °F ,63%,   30.01 in ,   10.0 mi ,NNW,   11.5 mph ,Clear
11/3/2017,6:53 PM,   66.9 °F ,   54.0 °F ,63%,   30.02 in ,   10.0 mi ,NW,   9.2 mph ,Clear
11/3/2017,7:53 PM,   66.0 °F ,   54.0 °F ,65%,   30.01 in ,   10.0 mi ,North,   6.9 mph ,Clear
11/3/2017,8:53 PM,   66.0 °F ,   53.1 °F ,63%,   30.01 in ,   10.0 mi ,North,   3.5 mph ,Clear
11/3/2017,9:53 PM,   66.0 °F ,   53.1 °F ,63%,   30.01 in ,   10.0 mi ,NNW,   3.5 mph ,Clear
11/3/2017,10:53 PM,   64.0 °F ,   53.1 °F ,67%,   30.00 in ,   10.0 mi ,NNW,   3.5 mph ,Clear
11/3/2017,11:53 PM,   64.0 °F ,   53.1 °F ,67%,   29.99 in ,   10.0 mi ,North,   3.5 mph ,Clear
11/4/2017,12:53 AM,   61.0 °F ,   51.1 °F ,70%,   30.00 in ,   10.0 mi ,Calm,Calm,Clear
11/4/2017,1:53 AM,   63.0 °F ,   52.0 °F ,67%,   30.00 in ,   10.0 mi ,North,   3.5 mph ,Clear
11/4/2017,2:53 AM,   61.0 °F ,   53.1 °F ,75%,   29.99 in ,   10.0 mi ,Calm,Calm,Clear
11/4/2017,3:53 AM,   60.1 °F ,   52.0 °F ,75%,   29.97 in ,   10.0 mi ,Calm,Calm,Clear
11/4/2017,4:53 AM,   60.1 °F ,   51.1 °F ,72%,   29.98 in ,   10.0 mi ,Calm,Calm,Clear
11/4/2017,5:53 AM,   57.0 °F ,   48.9 °F ,74%,   29.99 in ,   10.0 mi ,Calm,Calm,Clear
11/4/2017,6:53 AM,   57.0 °F ,   50.0 °F ,77%,   30.00 in ,   10.0 mi ,Calm,Calm,Clear
11/4/2017,7:53 AM,   57.9 °F ,   50.0 °F ,75%,   30.01 in ,   10.0 mi ,ESE,   3.5 mph ,Clear
11/4/2017,8:53 AM,   64.0 °F ,   50.0 °F ,60%,   30.02 in ,   10.0 mi ,ESE,   5.8 mph ,Clear
11/4/2017,9:53 AM,   66.9 °F ,   52.0 °F ,59%,   30.03 in ,   10.0 mi ,Calm,Calm,Clear
11/4/2017,10:53 AM,   71.1 °F ,   53.1 °F ,53%,   30.04 in ,   10.0 mi ,North,   4.6 mph ,Partly Cloudy
11/4/2017,11:53 AM,   73.0 °F ,   53.1 °F ,49%,   30.02 in ,   10.0 mi ,West,   5.8 mph ,Scattered Clouds
11/4/2017,12:53 PM,   73.9 °F ,   53.1 °F ,48%,   29.99 in ,   10.0 mi ,West,   9.2 mph ,Scattered Clouds
11/4/2017,1:53 PM,   73.9 °F ,   54.0 °F ,50%,   29.98 in ,   10.0 mi ,West,   10.4 mph ,Partly Cloudy
11/4/2017,2:53 PM,   72.0 °F ,   53.1 °F ,51%,   29.98 in ,   10.0 mi ,WNW,   12.7 mph ,Scattered Clouds
11/4/2017,3:53 PM,   72.0 °F ,   53.1 °F ,51%,   29.98 in ,   10.0 mi ,West,   11.5 mph ,Partly Cloudy
11/4/2017,4:53 PM,   71.1 °F ,   54.0 °F ,55%,   29.99 in ,   10.0 mi ,West,   9.2 mph ,Clear
11/4/2017,5:53 PM,   68.0 °F ,   55.9 °F ,65%,   30.01 in ,   10.0 mi ,WNW,   10.4 mph ,Clear
11/4/2017,6:53 PM,   66.9 °F ,   57.0 °F ,70%,   30.02 in ,   10.0 mi ,WNW,   6.9 mph ,Partly Cloudy
11/4/2017,7:53 PM,   66.9 °F ,   57.0 °F ,70%,   30.02 in ,   10.0 mi ,NNW,   4.6 mph ,Mostly Cloudy
11/4/2017,8:00 PM,   66.9 °F ,   57.0 °F ,70%,   30.03 in ,   10.0 mi ,NNW,   5.8 mph ,Mostly Cloudy
11/4/2017,8:53 PM,   66.0 °F ,   57.0 °F ,73%,   30.03 in ,   10.0 mi ,Calm,Calm,Clear
11/4/2017,9:27 PM,   66.0 °F ,   57.0 °F ,73%,   30.05 in ,   10.0 mi ,NW,   3.5 mph ,Mostly Cloudy
11/4/2017,9:46 PM,   66.0 °F ,   57.0 °F ,73%,   30.05 in ,   10.0 mi ,North,   3.5 mph ,Scattered Clouds
11/4/2017,9:53 PM,   64.0 °F ,   57.0 °F ,78%,   30.04 in ,   10.0 mi ,Calm,Calm,Partly Cloudy
11/4/2017,10:53 PM,   63.0 °F ,   55.0 °F ,75%,   30.05 in ,   10.0 mi ,Calm,Calm,Clear
11/4/2017,11:53 PM,   61.0 °F ,   55.0 °F ,81%,   30.05 in ,   10.0 mi ,Calm,Calm,Clear
11/5/2017,12:53 AM,   60.1 °F ,   53.1 °F ,78%,   30.05 in ,   10.0 mi ,Calm,Calm,Clear
11/5/2017,1:24 AM,   62.1 °F ,   55.0 °F ,78%,   30.06 in ,   10.0 mi ,Calm,Calm,Mostly Cloudy
11/5/2017,1:42 AM,   61.0 °F ,   54.0 °F ,78%,   30.06 in ,   10.0 mi ,North,   3.5 mph ,Scattered Clouds
11/5/2017,1:53 AM,   62.1 °F ,   54.0 °F ,75%,   30.05 in ,   10.0 mi ,North,   3.5 mph ,Scattered Clouds
11/5/2017,1:05 AM,   61.0 °F ,   54.0 °F ,78%,   30.06 in ,   10.0 mi ,Calm,Calm,Mostly Cloudy
11/5/2017,1:26 AM,   61.0 °F ,   54.0 °F ,78%,   30.06 in ,   10.0 mi ,Calm,Calm,Scattered Clouds
11/5/2017,1:53 AM,   59.0 °F ,   53.1 °F ,81%,   30.05 in ,   10.0 mi ,ESE,   4.6 mph ,Partly Cloudy
11/5/2017,2:11 AM,   60.1 °F ,   53.1 °F ,78%,   30.06 in ,   10.0 mi ,ESE,   3.5 mph ,Mostly Cloudy
11/5/2017,2:25 AM,   59.0 °F ,   52.0 °F ,78%,   30.06 in ,   10.0 mi ,ESE,   3.5 mph ,Scattered Clouds
11/5/2017,2:53 AM,   60.1 °F ,   53.1 °F ,78%,   30.06 in ,   10.0 mi ,Calm,Calm,Clear
11/5/2017,3:28 AM,   60.1 °F ,   53.1 °F ,78%,   30.06 in ,   10.0 mi ,Calm,Calm,Mostly Cloudy
11/5/2017,3:53 AM,   60.1 °F ,   53.1 °F ,78%,   30.06 in ,   10.0 mi ,Calm,Calm,Overcast
11/5/2017,4:18 AM,   61.0 °F ,   53.1 °F ,75%,   30.06 in ,   10.0 mi ,Calm,Calm,Mostly Cloudy
11/5/2017,5:50 AM,   60.8 °F ,   53.6 °F ,77%,   30.08 in ,   10.0 mi ,Calm,Calm,Mostly Cloudy
11/5/2017,5:53 AM,   60.1 °F ,   53.1 °F ,78%,   30.07 in ,   10.0 mi ,Calm,Calm,Mostly Cloudy
11/5/2017,6:53 AM,   61.0 °F ,   53.1 °F ,75%,   30.10 in ,   10.0 mi ,Calm,Calm,Mostly Cloudy
11/5/2017,7:53 AM,   63.0 °F ,   53.1 °F ,70%,   30.11 in ,   10.0 mi ,SE,   3.5 mph ,Overcast
11/5/2017,8:53 AM,   63.0 °F ,   55.9 °F ,78%,   30.12 in ,   5.0 mi ,East,   3.5 mph ,Light Rain
11/5/2017,9:00 AM,   63.0 °F ,   55.9 °F ,78%,   30.13 in ,   4.0 mi ,East,   3.5 mph ,Light Rain
11/5/2017,9:53 AM,   66.0 °F ,   57.0 °F ,73%,   30.13 in ,   10.0 mi ,Calm,Calm,Mostly Cloudy
11/5/2017,10:53 AM,   70.0 °F ,   55.0 °F ,59%,   30.10 in ,   10.0 mi ,NNW,   6.9 mph ,Mostly Cloudy
11/5/2017,11:53 AM,   72.0 °F ,   55.0 °F ,55%,   30.07 in ,   10.0 mi ,West,   6.9 mph ,Mostly Cloudy
11/5/2017,12:53 PM,   73.9 °F ,   55.0 °F ,52%,   30.05 in ,   10.0 mi ,West,   8.1 mph ,Partly Cloudy
11/5/2017,1:53 PM,   73.9 °F ,   54.0 °F ,50%,   30.04 in ,   10.0 mi ,West,   9.2 mph ,Partly Cloudy
11/5/2017,2:53 PM,   73.0 °F ,   55.0 °F ,53%,   30.02 in ,   10.0 mi ,NW,   9.2 mph ,Partly Cloudy
11/5/2017,3:53 PM,   71.1 °F ,   55.9 °F ,59%,   30.02 in ,   10.0 mi ,West,   8.1 mph ,Clear
11/5/2017,4:53 PM,   68.0 °F ,   57.0 °F ,68%,   30.03 in ,   10.0 mi ,WNW,   8.1 mph ,Clear
11/5/2017,5:53 PM,   66.9 °F ,   57.9 °F ,73%,   30.04 in ,   10.0 mi ,WNW,   6.9 mph ,Partly Cloudy
11/5/2017,6:19 PM,   66.9 °F ,   57.9 °F ,73%,   30.06 in ,   10.0 mi ,WNW,   5.8 mph ,Mostly Cloudy
11/5/2017,6:53 PM,   66.0 °F ,   57.9 °F ,75%,   30.05 in ,   10.0 mi ,North,   5.8 mph ,Mostly Cloudy
11/5/2017,7:25 PM,   66.0 °F ,   57.9 °F ,75%,   30.06 in ,   10.0 mi ,NW,   4.6 mph ,Mostly Cloudy
11/5/2017,7:53 PM,   66.0 °F ,   57.0 °F ,73%,   30.06 in ,   10.0 mi ,NNW,   5.8 mph ,Mostly Cloudy
11/5/2017,8:53 PM,   64.9 °F ,   57.0 °F ,75%,   30.07 in ,   10.0 mi ,North,   4.6 mph ,Mostly Cloudy
11/5/2017,9:00 PM,   64.9 °F ,   57.0 °F ,75%,   30.09 in ,   10.0 mi ,NNW,   4.6 mph ,Scattered Clouds
11/5/2017,9:53 PM,   64.0 °F ,   55.9 °F ,75%,   30.07 in ,   10.0 mi ,NW,   3.5 mph ,Scattered Clouds
11/5/2017,10:53 PM,   62.1 °F ,   55.0 °F ,78%,   30.08 in ,   10.0 mi ,Calm,Calm,Clear
11/6/2017,12:53 AM,   61.0 °F ,   53.1 °F ,75%,   30.07 in ,   10.0 mi ,Calm,Calm,Clear
11/6/2017,1:53 AM,   59.0 °F ,   53.1 °F ,81%,   30.06 in ,   10.0 mi ,Calm,Calm,Clear
11/6/2017,2:53 AM,   59.0 °F ,   54.0 °F ,83%,   30.05 in ,   10.0 mi ,NE,   3.5 mph ,Clear
11/6/2017,3:53 AM,   59.0 °F ,   52.0 °F ,78%,   30.06 in ,   10.0 mi ,Calm,Calm,Clear
11/6/2017,4:53 AM,   59.0 °F ,   53.1 °F ,81%,   30.05 in ,   10.0 mi ,NE,   4.6 mph ,Clear
11/6/2017,5:53 AM,   60.1 °F ,   53.1 °F ,78%,   30.07 in ,   10.0 mi ,NNW,   4.6 mph ,Clear
11/6/2017,6:53 AM,   60.1 °F ,   54.0 °F ,80%,   30.09 in ,   10.0 mi ,East,   3.5 mph ,Clear
11/6/2017,7:53 AM,   64.9 °F ,   55.0 °F ,70%,   30.10 in ,   10.0 mi ,Calm,Calm,Clear
11/6/2017,8:53 AM,   69.1 °F ,   55.0 °F ,61%,   30.10 in ,   10.0 mi ,Variable,   3.5 mph ,Clear
11/6/2017,9:53 AM,   71.1 °F ,   54.0 °F ,55%,   30.09 in ,   10.0 mi ,Calm,Calm,Clear
11/6/2017,10:53 AM,   72.0 °F ,   52.0 °F ,49%,   30.08 in ,   10.0 mi ,SSE,   4.6 mph ,Clear
11/6/2017,11:53 AM,   75.9 °F ,   48.0 °F ,37%,   30.05 in ,   10.0 mi ,North,   3.5 mph ,Clear
11/6/2017,12:53 PM,   73.9 °F ,   54.0 °F ,50%,   30.04 in ,   10.0 mi ,WNW,   9.2 mph ,Clear
11/6/2017,1:53 PM,   75.0 °F ,   53.1 °F ,46%,   30.04 in ,   10.0 mi ,West,   6.9 mph ,Clear
11/6/2017,2:53 PM,   70.0 °F ,   55.0 °F ,59%,   30.04 in ,   10.0 mi ,NW,   8.1 mph ,Clear
11/6/2017,3:53 PM,   69.1 °F ,   55.0 °F ,61%,   30.03 in ,   10.0 mi ,NW,   5.8 mph ,Clear
11/6/2017,4:53 PM,   68.0 °F ,   57.0 °F ,68%,   30.03 in ,   10.0 mi ,NNW,   8.1 mph ,Clear
11/6/2017,5:53 PM,   66.9 °F ,   57.0 °F ,70%,   30.05 in ,   10.0 mi ,NNW,   8.1 mph ,Clear
11/6/2017,6:53 PM,   66.0 °F ,   57.0 °F ,73%,   30.06 in ,   10.0 mi ,NNW,   4.6 mph ,Clear
11/6/2017,7:53 PM,   66.0 °F ,   57.0 °F ,73%,   30.05 in ,   10.0 mi ,North,   4.6 mph ,Clear
11/6/2017,8:53 PM,   66.0 °F ,   57.9 °F ,75%,   30.06 in ,   10.0 mi ,NNW,   6.9 mph ,Clear
11/6/2017,9:53 PM,   66.0 °F ,   57.9 °F ,75%,   30.07 in ,   10.0 mi ,North,   4.6 mph ,Clear
11/6/2017,10:53 PM,   66.0 °F ,   57.9 °F ,75%,   30.08 in ,   10.0 mi ,NNW,   3.5 mph ,Clear
11/6/2017,11:53 PM,   63.0 °F ,   55.9 °F ,78%,   30.07 in ,   10.0 mi ,Calm,Calm,Clear
11/7/2017,12:53 AM,   64.0 °F ,   55.9 °F ,75%,   30.08 in ,   10.0 mi ,Calm,Calm,Clear
11/7/2017,1:53 AM,   64.9 °F ,   57.0 °F ,75%,   30.08 in ,   10.0 mi ,North,   4.6 mph ,Clear
11/7/2017,2:53 AM,   64.9 °F ,   57.0 °F ,75%,   30.08 in ,   10.0 mi ,North,   3.5 mph ,Clear
11/7/2017,3:53 AM,   64.0 °F ,   55.0 °F ,73%,   30.08 in ,   10.0 mi ,Calm,Calm,Clear
11/7/2017,4:53 AM,   64.0 °F ,   53.1 °F ,67%,   30.08 in ,   10.0 mi ,NNE,   3.5 mph ,Overcast
11/7/2017,5:53 AM,   63.0 °F ,   53.1 °F ,70%,   30.09 in ,   10.0 mi ,Calm,Calm,Mostly Cloudy
11/7/2017,6:53 AM,   64.0 °F ,   53.1 °F ,67%,   30.09 in ,   10.0 mi ,Calm,Calm,Mostly Cloudy
11/7/2017,7:53 AM,   64.9 °F ,   53.1 °F ,65%,   30.12 in ,   10.0 mi ,SE,   3.5 mph ,Partly Cloudy
11/7/2017,8:53 AM,   69.1 °F ,   51.1 °F ,53%,   30.11 in ,   10.0 mi ,Calm,Calm,Partly Cloudy
11/7/2017,9:53 AM,   73.0 °F ,   48.9 °F ,42%,   30.09 in ,   10.0 mi ,Calm,Calm,Clear
11/7/2017,10:53 AM,   75.9 °F ,   48.9 °F ,38%,   30.07 in ,   10.0 mi ,NW,   3.5 mph ,Clear
11/7/2017,11:53 AM,   77.0 °F ,   53.1 °F ,43%,   30.05 in ,   10.0 mi ,Calm,Calm,Clear
11/7/2017,12:53 PM,   78.1 °F ,   51.1 °F ,39%,   30.02 in ,   10.0 mi ,West,   8.1 mph ,Clear
11/7/2017,1:53 PM,   75.9 °F ,   52.0 °F ,43%,   30.01 in ,   10.0 mi ,West,   9.2 mph ,Mostly Cloudy
11/7/2017,2:53 PM,   71.1 °F ,   53.1 °F ,53%,   30.04 in ,   10.0 mi ,WSW,   6.9 mph ,Overcast
11/7/2017,3:53 PM,   71.1 °F ,   55.9 °F ,59%,   30.04 in ,   10.0 mi ,Calm,Calm,Mostly Cloudy
11/7/2017,4:53 PM,   69.1 °F ,   57.0 °F ,65%,   30.04 in ,   10.0 mi ,NW,   5.8 mph ,Mostly Cloudy
11/7/2017,5:53 PM,   66.9 °F ,   55.9 °F ,68%,   30.05 in ,   10.0 mi ,ESE,   3.5 mph ,Partly Cloudy
11/7/2017,6:53 PM,   68.0 °F ,   55.9 °F ,65%,   30.06 in ,   10.0 mi ,Calm,Calm,Clear
11/7/2017,7:53 PM,   64.9 °F ,   55.0 °F ,70%,   30.07 in ,   10.0 mi ,Calm,Calm,Clear
11/7/2017,8:53 PM,   63.0 °F ,   54.0 °F ,72%,   30.08 in ,   10.0 mi ,NE,   3.5 mph ,Clear
11/7/2017,9:53 PM,   63.0 °F ,   55.0 °F ,75%,   30.08 in ,   10.0 mi ,Calm,Calm,Clear
11/7/2017,10:53 PM,   62.1 °F ,   54.0 °F ,75%,   30.07 in ,   10.0 mi ,Calm,Calm,Clear
11/7/2017,11:53 PM,   62.1 °F ,   53.1 °F ,72%,   30.07 in ,   10.0 mi ,Calm,Calm,Clear
11/8/2017,12:53 AM,   61.0 °F ,   53.1 °F ,75%,   30.06 in ,   10.0 mi ,Calm,Calm,Clear
11/8/2017,1:53 AM,   60.1 °F ,   52.0 °F ,75%,   30.06 in ,   10.0 mi ,NE,   4.6 mph ,Clear
11/8/2017,2:53 AM,   59.0 °F ,   52.0 °F ,78%,   30.04 in ,   10.0 mi ,Calm,Calm,Clear
11/8/2017,3:53 AM,   60.1 °F ,   52.0 °F ,75%,   30.04 in ,   10.0 mi ,Calm,Calm,Clear
11/8/2017,4:53 AM,   60.1 °F ,   52.0 °F ,75%,   30.03 in ,   10.0 mi ,North,   4.6 mph ,Clear
11/8/2017,5:53 AM,   59.0 °F ,   50.0 °F ,72%,   30.02 in ,   10.0 mi ,ENE,   3.5 mph ,Clear
11/8/2017,6:53 AM,   59.0 °F ,   51.1 °F ,75%,   30.04 in ,   10.0 mi ,Calm,Calm,Clear
11/8/2017,7:53 AM,   64.9 °F ,   52.0 °F ,63%,   30.07 in ,   10.0 mi ,WSW,   10.4 mph ,Clear
11/8/2017,8:53 AM,   66.9 °F ,   54.0 °F ,63%,   30.09 in ,   10.0 mi ,Calm,Calm,Clear
11/8/2017,9:53 AM,   71.1 °F ,   52.0 °F ,51%,   30.07 in ,   10.0 mi ,North,   8.1 mph ,Clear
11/8/2017,10:53 AM,   75.9 °F ,   52.0 °F ,43%,   30.05 in ,   10.0 mi ,ENE,   6.9 mph ,Clear
11/8/2017,11:53 AM,   78.1 °F ,   53.1 °F ,42%,   30.02 in ,   10.0 mi ,West,   8.1 mph ,Clear
11/8/2017,12:53 PM,   78.1 °F ,   55.9 °F ,46%,   30.00 in ,   10.0 mi ,WNW,   6.9 mph ,Clear
11/8/2017,1:53 PM,   73.9 °F ,   53.1 °F ,48%,   29.99 in ,   10.0 mi ,WNW,   12.7 mph ,Clear
11/8/2017,2:53 PM,   73.0 °F ,   55.0 °F ,53%,   30.01 in ,   10.0 mi ,NNW,   8.1 mph ,Clear
11/8/2017,3:53 PM,   72.0 °F ,   55.9 °F ,57%,   30.00 in ,   10.0 mi ,NW,   6.9 mph ,Clear
11/8/2017,4:53 PM,   70.0 °F ,   55.0 °F ,59%,   30.01 in ,   10.0 mi ,NW,   10.4 mph ,Clear
11/8/2017,5:53 PM,   68.0 °F ,   57.9 °F ,70%,   30.01 in ,   10.0 mi ,NW,   5.8 mph ,Clear
11/8/2017,6:53 PM,   66.9 °F ,   57.0 °F ,70%,   30.01 in ,   10.0 mi ,NNW,   4.6 mph ,Clear
11/8/2017,7:53 PM,   66.0 °F ,   57.0 °F ,73%,   30.01 in ,   10.0 mi ,North,   4.6 mph ,Clear
11/8/2017,8:53 PM,   64.0 °F ,   55.9 °F ,75%,   30.02 in ,   10.0 mi ,NNW,   4.6 mph ,Clear
11/8/2017,9:53 PM,   64.0 °F ,   57.0 °F ,78%,   30.03 in ,   10.0 mi ,Calm,Calm,Clear
11/8/2017,10:38 PM,   63.0 °F ,   55.9 °F ,78%,   30.05 in ,   10.0 mi ,Calm,Calm,Mostly Cloudy
11/8/2017,10:53 PM,   63.0 °F ,   55.0 °F ,75%,   30.04 in ,   10.0 mi ,Calm,Calm,Overcast
11/8/2017,11:53 PM,   66.0 °F ,   59.0 °F ,78%,   30.04 in ,   10.0 mi ,Calm,Calm,Overcast
11/9/2017,12:53 AM,   64.9 °F ,   59.0 °F ,81%,   30.03 in ,   10.0 mi ,Calm,Calm,Overcast
11/9/2017,1:53 AM,   64.9 °F ,   57.9 °F ,78%,   30.02 in ,   10.0 mi ,North,   3.5 mph ,Overcast
11/9/2017,2:53 AM,   66.0 °F ,   57.9 °F ,75%,   30.03 in ,   10.0 mi ,NNW,   5.8 mph ,Overcast
11/9/2017,3:31 AM,   64.9 °F ,   59.0 °F ,81%,   30.04 in ,   10.0 mi ,NNW,   5.8 mph ,Overcast
11/9/2017,3:53 AM,   64.9 °F ,   57.9 °F ,78%,   30.03 in ,   10.0 mi ,NNW,   4.6 mph ,Overcast
11/9/2017,4:53 AM,   64.9 °F ,   57.0 °F ,75%,   30.04 in ,   10.0 mi ,North,   4.6 mph ,Overcast
11/9/2017,5:53 AM,   66.0 °F ,   57.0 °F ,73%,   30.05 in ,   10.0 mi ,North,   5.8 mph ,Overcast
11/9/2017,6:53 AM,   64.9 °F ,   57.0 °F ,75%,   30.07 in ,   10.0 mi ,NNW,   6.9 mph ,Overcast
11/9/2017,7:53 AM,   64.9 °F ,   57.0 °F ,75%,   30.09 in ,   10.0 mi ,NE,   6.9 mph ,Overcast
11/9/2017,8:51 AM,   68.0 °F ,   57.2 °F ,68%,   30.09 in ,   10.0 mi ,Variable,   3.5 mph ,Overcast
11/9/2017,8:53 AM,   68.0 °F ,   57.0 °F ,68%,   30.08 in ,   10.0 mi ,NNE,   5.8 mph ,Overcast
11/9/2017,9:53 AM,   70.0 °F ,   55.0 °F ,59%,   30.08 in ,   10.0 mi ,WNW,   6.9 mph ,Overcast
11/9/2017,10:53 AM,   73.0 °F ,   54.0 °F ,51%,   30.06 in ,   10.0 mi ,WNW,   5.8 mph ,Scattered Clouds
11/9/2017,11:53 AM,   73.9 °F ,   53.1 °F ,48%,   30.03 in ,   10.0 mi ,West,   6.9 mph ,Partly Cloudy
11/9/2017,12:53 PM,   73.9 °F ,   54.0 °F ,50%,   30.00 in ,   10.0 mi ,WNW,   9.2 mph ,Clear
11/9/2017,1:53 PM,   73.0 °F ,   54.0 °F ,51%,   30.01 in ,   10.0 mi ,NW,   12.7 mph ,Clear
11/9/2017,2:53 PM,   72.0 °F ,   54.0 °F ,53%,   30.00 in ,   10.0 mi ,WNW,   11.5 mph ,Clear
11/9/2017,3:53 PM,   71.1 °F ,   54.0 °F ,55%,   30.00 in ,   10.0 mi ,WNW,   12.7 mph ,Clear
11/9/2017,4:53 PM,   68.0 °F ,   55.0 °F ,63%,   29.99 in ,   10.0 mi ,NW,   12.7 mph ,Clear
11/9/2017,5:53 PM,   66.9 °F ,   55.9 °F ,68%,   30.01 in ,   10.0 mi ,NNW,   5.8 mph ,Clear
11/9/2017,6:53 PM,   66.0 °F ,   55.9 °F ,70%,   30.01 in ,   10.0 mi ,North,   5.8 mph ,Partly Cloudy
11/9/2017,7:53 PM,   64.9 °F ,   55.9 °F ,73%,   30.01 in ,   10.0 mi ,North,   5.8 mph ,Partly Cloudy
11/9/2017,8:53 PM,   64.0 °F ,   57.0 °F ,78%,   30.02 in ,   10.0 mi ,North,   4.6 mph ,Clear
11/9/2017,9:53 PM,   63.0 °F ,   57.0 °F ,81%,   30.02 in ,   10.0 mi ,Calm,Calm,Clear
11/9/2017,10:53 PM,   63.0 °F ,   57.0 °F ,81%,   30.02 in ,   10.0 mi ,North,   3.5 mph ,Scattered Clouds
11/9/2017,10:59 PM,   63.0 °F ,   57.0 °F ,81%,   30.03 in ,   10.0 mi ,Calm,Calm,Mostly Cloudy
11/9/2017,11:22 PM,   63.0 °F ,   55.9 °F ,78%,   30.03 in ,   10.0 mi ,Calm,Calm,Scattered Clouds
11/9/2017,11:53 PM,   63.0 °F ,   55.9 °F ,78%,   30.01 in ,   10.0 mi ,NNW,   4.6 mph ,Clear
11/10/2017,12:53 AM,   59.0 °F ,   54.0 °F ,83%,   30.01 in ,   10.0 mi ,Calm,Calm,Clear
11/10/2017,1:53 AM,   57.9 °F ,   52.0 °F ,81%,   30.00 in ,   10.0 mi ,NE,   3.5 mph ,Clear
11/10/2017,2:53 AM,   55.9 °F ,   52.0 °F ,87%,   30.00 in ,   10.0 mi ,Calm,Calm,Clear
11/10/2017,3:53 AM,   55.9 °F ,   51.1 °F ,84%,   30.00 in ,   10.0 mi ,Calm,Calm,Clear
11/10/2017,4:53 AM,   55.0 °F ,   50.0 °F ,83%,   30.00 in ,   10.0 mi ,Calm,Calm,Clear
11/10/2017,5:53 AM,   55.0 °F ,   50.0 °F ,83%,   30.01 in ,   10.0 mi ,ENE,   3.5 mph ,Clear
