Day,Time (PST),Temp,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Conditions
3/4/2018,8:53 PM,   53.1 °F ,   39.0 °F ,59%,   30.17 in ,   10.0 mi ,Calm,Calm,Clear
3/4/2018,9:53 PM,   50.0 °F ,   39.0 °F ,66%,   30.17 in ,   10.0 mi ,Calm,Calm,Clear
3/4/2018,10:53 PM,   50.0 °F ,   39.0 °F ,66%,   30.17 in ,   10.0 mi ,Calm,Calm,Clear
3/4/2018,11:53 PM,   48.0 °F ,   39.0 °F ,71%,   30.16 in ,   10.0 mi ,Calm,Calm,Clear
3/5/2018,12:53 AM,   46.9 °F ,   39.0 °F ,74%,   30.15 in ,   10.0 mi ,Calm,Calm,Clear
3/5/2018,1:53 AM,   45.0 °F ,   37.9 °F ,76%,   30.13 in ,   10.0 mi ,NE,   3.5 mph ,Clear
3/5/2018,2:53 AM,   45.0 °F ,   37.0 °F ,74%,   30.11 in ,   10.0 mi ,Calm,Calm,Clear
3/5/2018,3:53 AM,   44.1 °F ,   37.0 °F ,76%,   30.10 in ,   10.0 mi ,Calm,Calm,Clear
3/5/2018,4:53 AM,   45.0 °F ,   37.0 °F ,74%,   30.10 in ,   10.0 mi ,Calm,Calm,Clear
3/5/2018,5:53 AM,   45.0 °F ,   36.0 °F ,71%,   30.11 in ,   10.0 mi ,North,   3.5 mph ,Clear
3/5/2018,6:53 AM,   46.9 °F ,   35.1 °F ,63%,   30.11 in ,   10.0 mi ,Calm,Calm,Clear
3/5/2018,7:53 AM,   55.0 °F ,   39.0 °F ,55%,   30.12 in ,   10.0 mi ,Calm,Calm,Clear
3/5/2018,8:53 AM,   61.0 °F ,   27.0 °F ,27%,   30.12 in ,   10.0 mi ,Calm,Calm,Clear
3/5/2018,9:53 AM,   66.0 °F ,   21.9 °F ,19%,   30.13 in ,   10.0 mi ,WNW,   4.6 mph ,Clear
3/5/2018,10:53 AM,   69.1 °F ,   21.0 °F ,16%,   30.12 in ,   10.0 mi ,NW,   6.9 mph ,Clear
3/5/2018,11:53 AM,   71.1 °F ,   19.0 °F ,14%,   30.10 in ,   10.0 mi ,WNW,   6.9 mph ,Clear
3/5/2018,12:53 PM,   72.0 °F ,   16.0 °F ,12%,   30.08 in ,   10.0 mi ,WNW,   8.1 mph ,Clear
3/5/2018,1:53 PM,   70.0 °F ,   16.0 °F ,13%,   30.05 in ,   10.0 mi ,WNW,   12.7 mph ,Clear
3/5/2018,2:53 PM,   68.0 °F ,   26.1 °F ,21%,   30.04 in ,   10.0 mi ,WNW,   13.8 mph ,Clear
3/5/2018,3:53 PM,   66.9 °F ,   21.0 °F ,17%,   30.04 in ,   10.0 mi ,NW,   11.5 mph ,Clear
3/5/2018,4:53 PM,   64.9 °F ,   18.0 °F ,16%,   30.05 in ,   10.0 mi ,NW,   10.4 mph ,Clear
3/5/2018,5:53 PM,   63.0 °F ,   19.9 °F ,19%,   30.06 in ,   10.0 mi ,NNW,   6.9 mph ,Clear
3/5/2018,6:53 PM,   61.0 °F ,   25.0 °F ,25%,   30.06 in ,   10.0 mi ,North,   6.9 mph ,Clear
3/5/2018,7:53 PM,   59.0 °F ,   30.9 °F ,35%,   30.05 in ,   10.0 mi ,North,   4.6 mph ,Clear
3/5/2018,8:53 PM,   57.0 °F ,   33.1 °F ,40%,   30.05 in ,   10.0 mi ,Calm,Calm,Clear
3/5/2018,9:53 PM,   53.1 °F ,   32.0 °F ,45%,   30.05 in ,   10.0 mi ,Calm,Calm,Clear
3/5/2018,10:53 PM,   53.1 °F ,   27.0 °F ,37%,   30.05 in ,   10.0 mi ,NE,   5.8 mph ,Clear
3/5/2018,11:53 PM,   53.1 °F ,   26.1 °F ,35%,   30.04 in ,   10.0 mi ,Calm,Calm,Clear
3/6/2018,12:53 AM,   52.0 °F ,   28.9 °F ,41%,   30.05 in ,   10.0 mi ,Calm,Calm,Clear
3/6/2018,1:53 AM,   50.0 °F ,   28.0 °F ,43%,   30.04 in ,   10.0 mi ,ESE,   4.6 mph ,Clear
3/6/2018,2:53 AM,   50.0 °F ,   26.1 °F ,39%,   30.02 in ,   10.0 mi ,NE,   4.6 mph ,Clear
3/6/2018,3:53 AM,   48.9 °F ,   25.0 °F ,39%,   30.01 in ,   10.0 mi ,SSE,   3.5 mph ,Clear
3/6/2018,4:53 AM,   48.9 °F ,   27.0 °F ,43%,   30.02 in ,   10.0 mi ,ESE,   3.5 mph ,Clear
3/6/2018,5:53 AM,   48.9 °F ,   28.0 °F ,44%,   30.04 in ,   10.0 mi ,Calm,Calm,Clear
3/6/2018,6:53 AM,   51.1 °F ,   27.0 °F ,39%,   30.06 in ,   10.0 mi ,Calm,Calm,Clear
3/6/2018,7:53 AM,   60.1 °F ,   19.9 °F ,21%,   30.06 in ,   10.0 mi ,NE,   3.5 mph ,Clear
3/6/2018,8:53 AM,   68.0 °F ,   12.9 °F ,12%,   30.07 in ,   10.0 mi ,Calm,Calm,Clear
3/6/2018,9:53 AM,   70.0 °F ,   10.9 °F ,10%,   30.07 in ,   10.0 mi ,Calm,Calm,Clear
3/6/2018,10:53 AM,   73.9 °F ,   10.9 °F ,9%,   30.06 in ,   10.0 mi ,Variable,   3.5 mph ,Clear
3/6/2018,11:53 AM,   75.0 °F ,   12.0 °F ,9%,   30.04 in ,   10.0 mi ,NW,   9.2 mph ,Clear
3/6/2018,12:53 PM,   75.9 °F ,   10.0 °F ,8%,   30.01 in ,   10.0 mi ,West,   9.2 mph ,Clear
3/6/2018,1:53 PM,   75.0 °F ,   9.0 °F ,8%,   29.99 in ,   10.0 mi ,NW,   11.5 mph ,Clear
3/6/2018,2:53 PM,   75.0 °F ,   10.0 °F ,8%,   29.97 in ,   10.0 mi ,WNW,   11.5 mph ,Clear
3/6/2018,3:53 PM,   70.0 °F ,   17.1 °F ,13%,   29.99 in ,   10.0 mi ,WNW,   12.7 mph ,Clear
3/6/2018,4:53 PM,   68.0 °F ,   19.0 °F ,15%,   29.99 in ,   10.0 mi ,WNW,   8.1 mph ,Clear
3/6/2018,5:53 PM,   66.0 °F ,   17.1 °F ,15%,   30.00 in ,   10.0 mi ,Calm,Calm,Clear
3/6/2018,6:53 PM,   64.0 °F ,   21.0 °F ,19%,   30.04 in ,   10.0 mi ,SSW,   4.6 mph ,Clear
3/6/2018,7:53 PM,   59.0 °F ,   24.1 °F ,26%,   30.04 in ,   10.0 mi ,Calm,Calm,Clear
3/6/2018,8:53 PM,   57.9 °F ,   27.0 °F ,31%,   30.06 in ,   10.0 mi ,Calm,Calm,Clear
3/6/2018,9:53 PM,   55.9 °F ,   25.0 °F ,30%,   30.04 in ,   10.0 mi ,Calm,Calm,Clear
3/6/2018,10:53 PM,   54.0 °F ,   25.0 °F ,33%,   30.04 in ,   10.0 mi ,Calm,Calm,Clear
3/6/2018,11:53 PM,   54.0 °F ,   27.0 °F ,35%,   30.03 in ,   10.0 mi ,Calm,Calm,Clear
3/7/2018,12:53 AM,   53.1 °F ,   28.9 °F ,40%,   30.04 in ,   10.0 mi ,Calm,Calm,Clear
3/7/2018,1:53 AM,   53.1 °F ,   28.9 °F ,40%,   30.02 in ,   10.0 mi ,Calm,Calm,Clear
3/7/2018,2:53 AM,   53.1 °F ,   27.0 °F ,37%,   29.98 in ,   10.0 mi ,Calm,Calm,Clear
3/7/2018,3:53 AM,   53.1 °F ,   28.9 °F ,40%,   29.98 in ,   10.0 mi ,Calm,Calm,Clear
3/7/2018,4:53 AM,   54.0 °F ,   30.0 °F ,40%,   30.02 in ,   10.0 mi ,Calm,Calm,Clear
3/7/2018,5:53 AM,   52.0 °F ,   28.9 °F ,41%,   30.04 in ,   10.0 mi ,Calm,Calm,Clear
3/7/2018,6:53 AM,   54.0 °F ,   26.1 °F ,34%,   30.02 in ,   10.0 mi ,ENE,   5.8 mph ,Clear
3/7/2018,7:53 AM,   60.1 °F ,   24.1 °F ,25%,   30.03 in ,   10.0 mi ,Calm,Calm,Clear
3/7/2018,8:53 AM,   64.9 °F ,   26.1 °F ,23%,   30.05 in ,   10.0 mi ,West,   4.6 mph ,Clear
3/7/2018,9:53 AM,   69.1 °F ,   27.0 °F ,21%,   30.06 in ,   10.0 mi ,WSW,   6.9 mph ,Clear
3/7/2018,10:53 AM,   71.1 °F ,   33.1 °F ,25%,   30.06 in ,   10.0 mi ,West,   9.2 mph ,Clear
3/7/2018,11:53 AM,   71.1 °F ,   23.0 °F ,16%,   30.04 in ,   10.0 mi ,Variable,   4.6 mph ,Clear
3/7/2018,12:53 PM,   73.0 °F ,   19.0 °F ,13%,   30.01 in ,   10.0 mi ,NW,   5.8 mph ,Clear
3/7/2018,1:53 PM,   73.9 °F ,   21.9 °F ,14%,   29.99 in ,   10.0 mi ,NW,   9.2 mph ,Clear
3/7/2018,2:53 PM,   73.0 °F ,   19.0 °F ,13%,   29.99 in ,   10.0 mi ,WNW,   9.2 mph ,Clear
3/7/2018,3:53 PM,   72.0 °F ,   17.1 °F ,12%,   29.98 in ,   10.0 mi ,NW,   9.2 mph ,Clear
3/7/2018,4:53 PM,   68.0 °F ,   19.9 °F ,16%,   29.99 in ,   10.0 mi ,WNW,   8.1 mph ,Clear
3/7/2018,5:53 PM,   63.0 °F ,   37.9 °F ,40%,   30.01 in ,   10.0 mi ,WNW,   10.4 mph ,Clear
3/7/2018,6:53 PM,   59.0 °F ,   52.0 °F ,78%,   30.03 in ,   10.0 mi ,NW,   10.4 mph ,Clear
3/7/2018,7:53 PM,   59.0 °F ,   50.0 °F ,72%,   30.04 in ,   10.0 mi ,North,   4.6 mph ,Clear
3/7/2018,8:53 PM,   57.9 °F ,   50.0 °F ,75%,   30.05 in ,   10.0 mi ,Calm,Calm,Clear
3/7/2018,9:53 PM,   59.0 °F ,   48.0 °F ,67%,   30.06 in ,   10.0 mi ,West,   4.6 mph ,Clear
3/7/2018,10:53 PM,   57.9 °F ,   48.0 °F ,70%,   30.07 in ,   10.0 mi ,WNW,   3.5 mph ,Clear
3/7/2018,11:53 PM,   55.9 °F ,   46.0 °F ,69%,   30.07 in ,   10.0 mi ,NNE,   3.5 mph ,Clear
3/8/2018,12:53 AM,   57.0 °F ,   44.1 °F ,62%,   30.06 in ,   10.0 mi ,NNW,   3.5 mph ,Clear
3/8/2018,1:53 AM,   57.0 °F ,   46.0 °F ,67%,   30.06 in ,   10.0 mi ,Calm,Calm,Clear
3/8/2018,2:53 AM,   55.0 °F ,   48.0 °F ,77%,   30.04 in ,   10.0 mi ,Calm,Calm,Clear
3/8/2018,3:53 AM,   53.1 °F ,   45.0 °F ,74%,   30.04 in ,   10.0 mi ,NNE,   3.5 mph ,Clear
3/8/2018,4:53 AM,   53.1 °F ,   43.0 °F ,69%,   30.04 in ,   10.0 mi ,Calm,Calm,Clear
3/8/2018,5:53 AM,   53.1 °F ,   44.1 °F ,71%,   30.05 in ,   10.0 mi ,Calm,Calm,Clear
3/8/2018,6:53 AM,   54.0 °F ,   42.1 °F ,64%,   30.06 in ,   10.0 mi ,Calm,Calm,Clear
3/8/2018,7:53 AM,   59.0 °F ,   48.0 °F ,67%,   30.08 in ,   10.0 mi ,Calm,Calm,Clear
3/8/2018,8:53 AM,   63.0 °F ,   43.0 °F ,48%,   30.09 in ,   10.0 mi ,Calm,Calm,Clear
3/8/2018,9:53 AM,   68.0 °F ,   37.9 °F ,33%,   30.07 in ,   10.0 mi ,Variable,   3.5 mph ,Clear
3/8/2018,10:53 AM,   70.0 °F ,   37.0 °F ,30%,   30.07 in ,   10.0 mi ,Variable,   5.8 mph ,Clear
3/8/2018,11:53 AM,   73.0 °F ,   28.0 °F ,19%,   30.04 in ,   10.0 mi ,NW,   6.9 mph ,Clear
3/8/2018,12:53 PM,   70.0 °F ,   30.0 °F ,23%,   30.02 in ,   10.0 mi ,NW,   9.2 mph ,Clear
3/8/2018,1:53 PM,   71.1 °F ,   32.0 °F ,24%,   30.00 in ,   10.0 mi ,WNW,   9.2 mph ,Clear
3/8/2018,2:53 PM,   69.1 °F ,   36.0 °F ,30%,   30.00 in ,   10.0 mi ,WNW,   11.5 mph ,Clear
3/8/2018,3:53 PM,   68.0 °F ,   27.0 °F ,21%,   29.99 in ,   10.0 mi ,NW,   9.2 mph ,Clear
3/8/2018,4:53 PM,   66.9 °F ,   27.0 °F ,22%,   29.99 in ,   10.0 mi ,NNW,   5.8 mph ,Clear
3/8/2018,5:53 PM,   63.0 °F ,   33.1 °F ,33%,   30.02 in ,   10.0 mi ,WNW,   6.9 mph ,Clear
3/8/2018,6:53 PM,   62.1 °F ,   39.9 °F ,44%,   30.02 in ,   10.0 mi ,NW,   5.8 mph ,Clear
3/8/2018,7:53 PM,   61.0 °F ,   44.1 °F ,54%,   30.04 in ,   10.0 mi ,NW,   4.6 mph ,Clear
3/8/2018,8:53 PM,   57.0 °F ,   45.0 °F ,64%,   30.03 in ,   10.0 mi ,NE,   3.5 mph ,Clear
3/8/2018,9:53 PM,   57.9 °F ,   44.1 °F ,60%,   30.03 in ,   10.0 mi ,Calm,Calm,Clear
3/8/2018,10:53 PM,   57.0 °F ,   43.0 °F ,59%,   30.00 in ,   10.0 mi ,Calm,Calm,Clear
3/8/2018,11:53 PM,   55.0 °F ,   43.0 °F ,64%,   30.00 in ,   10.0 mi ,Calm,Calm,Clear
3/9/2018,12:53 AM,   53.1 °F ,   44.1 °F ,71%,   30.01 in ,   10.0 mi ,Calm,Calm,Clear
3/9/2018,1:53 AM,   54.0 °F ,   39.9 °F ,59%,   30.00 in ,   10.0 mi ,Calm,Calm,Scattered Clouds
3/9/2018,2:53 AM,   52.0 °F ,   42.1 °F ,69%,   29.97 in ,   10.0 mi ,Calm,Calm,Clear
3/9/2018,3:53 AM,   50.0 °F ,   42.1 °F ,74%,   29.97 in ,   10.0 mi ,East,   4.6 mph ,Clear
3/9/2018,4:53 AM,   52.0 °F ,   42.1 °F ,69%,   29.99 in ,   10.0 mi ,Calm,Calm,Clear
3/9/2018,5:53 AM,   52.0 °F ,   37.9 °F ,59%,   29.99 in ,   10.0 mi ,Calm,Calm,Clear
3/9/2018,6:53 AM,   54.0 °F ,   37.0 °F ,53%,   30.00 in ,   10.0 mi ,Calm,Calm,Partly Cloudy
3/9/2018,7:53 AM,   57.9 °F ,   39.9 °F ,51%,   30.01 in ,   10.0 mi ,Calm,Calm,Partly Cloudy
3/9/2018,8:53 AM,   61.0 °F ,   46.0 °F ,58%,   30.00 in ,   10.0 mi ,Variable,   3.5 mph ,Partly Cloudy
3/9/2018,9:53 AM,   64.9 °F ,   48.0 °F ,54%,   30.01 in ,   10.0 mi ,Variable,   3.5 mph ,Clear
3/9/2018,10:53 AM,   66.9 °F ,   53.1 °F ,61%,   30.01 in ,   10.0 mi ,WSW,   8.1 mph ,Clear
3/9/2018,11:53 AM,   68.0 °F ,   53.1 °F ,59%,   30.00 in ,   10.0 mi ,West,   6.9 mph ,Clear
3/9/2018,12:53 PM,   66.9 °F ,   54.0 °F ,63%,   29.97 in ,   10.0 mi ,West,   6.9 mph ,Clear
3/9/2018,1:53 PM,   66.0 °F ,   54.0 °F ,65%,   29.98 in ,   10.0 mi ,SW,   10.4 mph ,Clear
3/9/2018,2:53 PM,   66.0 °F ,   54.0 °F ,65%,   29.96 in ,   10.0 mi ,WSW,   5.8 mph ,Clear
3/9/2018,3:53 PM,   64.0 °F ,   55.0 °F ,73%,   29.96 in ,   10.0 mi ,WSW,   8.1 mph ,Clear
3/9/2018,4:53 PM,   61.0 °F ,   55.9 °F ,83%,   29.96 in ,   10.0 mi ,West,   8.1 mph ,Scattered Clouds
3/9/2018,5:53 PM,   59.0 °F ,   55.9 °F ,90%,   29.97 in ,   10.0 mi ,West,   6.9 mph ,Mostly Cloudy
3/9/2018,6:53 PM,   59.0 °F ,   55.9 °F ,90%,   29.98 in ,   10.0 mi ,WNW,   5.8 mph ,Overcast
3/9/2018,7:09 PM,   57.9 °F ,   55.9 °F ,93%,   29.98 in ,   9.0 mi ,NW,   5.8 mph ,Overcast
3/9/2018,7:53 PM,   57.9 °F ,   55.9 °F ,93%,   29.99 in ,   10.0 mi ,Calm,Calm,Overcast
3/9/2018,8:53 PM,   59.0 °F ,   55.0 °F ,87%,   29.99 in ,   10.0 mi ,North,   3.5 mph ,Overcast
3/9/2018,9:53 PM,   59.0 °F ,   55.0 °F ,87%,   30.00 in ,   10.0 mi ,Calm,Calm,Overcast
3/9/2018,10:53 PM,   59.0 °F ,   55.0 °F ,87%,   29.99 in ,   9.0 mi ,Calm,Calm,Overcast
3/9/2018,11:53 PM,   59.0 °F ,   55.0 °F ,87%,   29.96 in ,   9.0 mi ,ENE,   4.6 mph ,Overcast
3/10/2018,12:30 AM,   59.0 °F ,   55.0 °F ,87%,   29.98 in ,   7.0 mi ,Calm,Calm,Overcast
3/10/2018,12:41 AM,   59.0 °F ,   54.0 °F ,83%,   29.98 in ,   7.0 mi ,Calm,Calm,Overcast
3/10/2018,12:53 AM,   59.0 °F ,   54.0 °F ,83%,   29.98 in ,   7.0 mi ,SSW,   4.6 mph ,Overcast
3/10/2018,1:05 AM,   59.0 °F ,   54.0 °F ,83%,   29.98 in ,   8.0 mi ,Calm,Calm,Overcast
3/10/2018,1:53 AM,   59.0 °F ,   54.0 °F ,83%,   29.97 in ,   8.0 mi ,Calm,Calm,Overcast
3/10/2018,2:53 AM,   59.0 °F ,   54.0 °F ,83%,   29.95 in ,   8.0 mi ,Calm,Calm,Overcast
3/10/2018,3:53 AM,   59.0 °F ,   54.0 °F ,83%,   29.94 in ,   8.0 mi ,Calm,Calm,Overcast
3/10/2018,4:53 AM,   57.9 °F ,   54.0 °F ,87%,   29.93 in ,   9.0 mi ,Calm,Calm,Overcast
3/10/2018,5:53 AM,   57.9 °F ,   54.0 °F ,87%,   29.95 in ,   9.0 mi ,West,   4.6 mph ,Overcast
3/10/2018,6:09 AM,   57.9 °F ,   54.0 °F ,87%,   29.96 in ,   9.0 mi ,WNW,   3.5 mph ,Overcast
3/10/2018,6:53 AM,   57.9 °F ,   54.0 °F ,87%,   29.95 in ,   7.0 mi ,Calm,Calm,Overcast
3/10/2018,7:17 AM,   57.9 °F ,   55.0 °F ,90%,   29.98 in ,   7.0 mi ,SSW,   5.8 mph ,Overcast
3/10/2018,7:49 AM,   57.2 °F ,   55.4 °F ,94%,   30.00 in ,   6.0 mi ,South,   3.5 mph ,Light Rain
3/10/2018,7:53 AM,   57.9 °F ,   55.0 °F ,90%,   29.99 in ,   6.0 mi ,SSW,   4.6 mph ,Light Rain
3/10/2018,8:53 AM,   59.0 °F ,   55.9 °F ,90%,   30.01 in ,   5.0 mi ,South,   6.9 mph ,Light Rain
3/10/2018,9:42 AM,   59.0 °F ,   55.0 °F ,87%,   30.01 in ,   5.0 mi ,South,   5.8 mph ,Overcast
3/10/2018,9:53 AM,   59.0 °F ,   55.9 °F ,90%,   30.00 in ,   5.0 mi ,SSE,   5.8 mph ,Light Rain
3/10/2018,10:53 AM,   60.1 °F ,   55.9 °F ,86%,   30.00 in ,   4.0 mi ,SSE,   3.5 mph ,Light Rain
3/10/2018,11:00 AM,   59.0 °F ,   55.9 °F ,90%,   30.01 in ,   4.0 mi ,South,   3.5 mph ,Light Rain
3/10/2018,11:09 AM,   59.0 °F ,   55.9 °F ,90%,   30.01 in ,   5.0 mi ,Calm,Calm,Light Rain
3/10/2018,11:53 AM,   60.1 °F ,   55.9 °F ,86%,   29.99 in ,   5.0 mi ,WSW,   3.5 mph ,Light Rain
3/10/2018,12:00 PM,   60.1 °F ,   57.0 °F ,90%,   30.00 in ,   5.0 mi ,SW,   5.8 mph ,Overcast
3/10/2018,12:16 PM,   60.1 °F ,   57.0 °F ,90%,   30.00 in ,   4.0 mi ,WSW,   6.9 mph ,Light Rain
3/10/2018,12:53 PM,   59.0 °F ,   55.9 °F ,90%,   30.00 in ,   2.0 mi ,SW,   6.9 mph ,Light Rain
3/10/2018,1:02 PM,   59.0 °F ,   55.9 °F ,90%,   30.00 in ,   3.0 mi ,SSW,   6.9 mph ,Light Rain
3/10/2018,1:05 PM,   59.0 °F ,   55.9 °F ,90%,   30.00 in ,   2.0 mi ,South,   8.1 mph ,Light Rain
3/10/2018,1:53 PM,   57.9 °F ,   55.0 °F ,90%,   29.99 in ,   2.0 mi ,South,   4.6 mph ,Light Rain
3/10/2018,1:57 PM,   57.9 °F ,   55.0 °F ,90%,   29.99 in ,   2.0 mi ,SSE,   4.6 mph ,Light Rain
3/10/2018,2:04 PM,   57.9 °F ,   55.9 °F ,93%,   29.99 in ,   2.0 mi ,SSE,   3.5 mph ,Light Rain
3/10/2018,2:53 PM,   57.9 °F ,   55.9 °F ,93%,   29.98 in ,   2.0 mi ,South,   6.9 mph ,Light Rain
3/10/2018,3:09 PM,   57.9 °F ,   55.9 °F ,93%,   29.99 in ,   2.0 mi ,South,   6.9 mph ,Light Rain
3/10/2018,3:44 PM,   57.9 °F ,   55.9 °F ,93%,   29.98 in ,   2.0 mi ,South,   6.9 mph ,Light Rain
3/10/2018,3:53 PM,   57.9 °F ,   55.9 °F ,93%,   29.98 in ,   2.0 mi ,South,   6.9 mph ,Light Rain
3/10/2018,4:53 PM,   57.9 °F ,   57.0 °F ,97%,   29.98 in ,   1.5 mi ,South,   8.1 mph ,Light Rain
3/10/2018,5:06 PM,   57.9 °F ,   57.0 °F ,97%,   29.98 in ,   1.2 mi ,SSE,   6.9 mph ,Light Rain
3/10/2018,5:33 PM,   57.9 °F ,   57.0 °F ,97%,   29.99 in ,   1.5 mi ,SSE,   8.1 mph ,Light Rain
3/10/2018,5:46 PM,   57.9 °F ,   57.0 °F ,97%,   29.99 in ,   2.0 mi ,SSE,   6.9 mph ,Light Rain
3/10/2018,5:53 PM,   57.9 °F ,   57.0 °F ,97%,   29.98 in ,   3.0 mi ,SSE,   6.9 mph ,Rain
3/10/2018,6:38 PM,   57.9 °F ,   57.0 °F ,97%,   29.98 in ,   2.0 mi ,SSE,   4.6 mph ,Light Rain
3/10/2018,6:53 PM,   57.9 °F ,   57.0 °F ,97%,   29.98 in ,   1.8 mi ,SSE,   4.6 mph ,Rain
3/10/2018,7:14 PM,   57.9 °F ,   57.0 °F ,97%,   30.00 in ,   2.5 mi ,South,   6.9 mph ,Light Rain
3/10/2018,7:53 PM,   57.9 °F ,   57.0 °F ,97%,   29.98 in ,   2.5 mi ,SE,   6.9 mph ,Light Rain
3/10/2018,8:13 PM,   57.9 °F ,   57.0 °F ,97%,   29.99 in ,   3.0 mi ,SSE,   5.8 mph ,Light Rain
3/10/2018,8:41 PM,   57.9 °F ,   57.9 °F ,100%,   30.00 in ,   2.0 mi ,South,   5.8 mph ,Rain
3/10/2018,8:48 PM,   59.0 °F ,   57.2 °F ,94%,   30.00 in ,   1.5 mi ,South,   6.9 mph ,Light Rain
3/10/2018,8:53 PM,   59.0 °F ,   57.9 °F ,96%,   29.99 in ,   2.0 mi ,South,   5.8 mph ,Light Rain
3/10/2018,9:03 PM,   59.0 °F ,   57.9 °F ,96%,   30.01 in ,   3.0 mi ,SW,   5.8 mph ,Rain
3/10/2018,9:12 PM,   59.0 °F ,   57.9 °F ,96%,   30.01 in ,   2.0 mi ,South,   12.7 mph ,Rain
3/10/2018,9:24 PM,   59.0 °F ,   57.9 °F ,96%,   30.01 in ,   4.0 mi ,South,   12.7 mph ,Light Rain
3/10/2018,9:53 PM,   59.0 °F ,   57.0 °F ,93%,   30.01 in ,   10.0 mi ,South,   10.4 mph ,Overcast
3/10/2018,10:21 PM,   59.0 °F ,   57.9 °F ,96%,   30.02 in ,   1.8 mi ,South,   5.8 mph ,Light Rain
3/10/2018,10:30 PM,   59.0 °F ,   57.9 °F ,96%,   30.02 in ,   2.0 mi ,South,   5.8 mph ,Light Rain
3/10/2018,10:48 PM,   59.0 °F ,   57.2 °F ,94%,   30.02 in ,   4.0 mi ,South,   9.2 mph ,Overcast
3/10/2018,10:53 PM,   59.0 °F ,   57.0 °F ,93%,   30.02 in ,   7.0 mi ,SSW,   9.2 mph ,Overcast
3/10/2018,11:21 PM,   59.0 °F ,   57.9 °F ,96%,   30.02 in ,   3.0 mi ,SSW,   8.1 mph ,Light Rain
3/10/2018,11:33 PM,   59.0 °F ,   57.9 °F ,96%,   30.02 in ,   3.0 mi ,South,   11.5 mph ,Light Rain
3/10/2018,11:42 PM,   59.0 °F ,   57.0 °F ,93%,   30.02 in ,   1.8 mi ,SSW,   11.5 mph ,Light Rain
3/10/2018,11:53 PM,   57.9 °F ,   57.0 °F ,97%,   30.02 in ,   3.0 mi ,SSW,   8.1 mph ,Light Rain
3/11/2018,12:08 AM,   57.9 °F ,   57.0 °F ,97%,   30.02 in ,   10.0 mi ,SSE,   5.8 mph ,Overcast
3/11/2018,12:53 AM,   57.9 °F ,   55.0 °F ,90%,   30.02 in ,   10.0 mi ,South,   4.6 mph ,Overcast
3/11/2018,1:53 AM,   57.9 °F ,   55.0 °F ,90%,   30.00 in ,   10.0 mi ,East,   4.6 mph ,Overcast
3/11/2018,3:53 AM,   57.9 °F ,   55.0 °F ,90%,   29.99 in ,   10.0 mi ,SE,   3.5 mph ,Overcast
3/11/2018,4:53 AM,   57.9 °F ,   55.0 °F ,90%,   29.99 in ,   10.0 mi ,Calm,Calm,Overcast
3/11/2018,5:53 AM,   59.0 °F ,   54.0 °F ,83%,   30.01 in ,   10.0 mi ,SE,   3.5 mph ,Overcast
3/11/2018,6:53 AM,   57.9 °F ,   54.0 °F ,87%,   30.01 in ,   10.0 mi ,South,   4.6 mph ,Overcast
3/11/2018,7:53 AM,   59.0 °F ,   54.0 °F ,83%,   30.04 in ,   10.0 mi ,ESE,   5.8 mph ,Overcast
3/11/2018,8:53 AM,   60.1 °F ,   55.0 °F ,83%,   30.06 in ,   10.0 mi ,ESE,   6.9 mph ,Overcast
3/11/2018,9:53 AM,   61.0 °F ,   54.0 °F ,78%,   30.08 in ,   10.0 mi ,East,   4.6 mph ,Overcast
3/11/2018,10:53 AM,   64.0 °F ,   54.0 °F ,70%,   30.09 in ,   10.0 mi ,ESE,   6.9 mph ,Overcast
3/11/2018,11:53 AM,   66.0 °F ,   54.0 °F ,65%,   30.08 in ,   10.0 mi ,Variable,   5.8 mph ,Overcast
3/11/2018,12:53 PM,   66.9 °F ,   57.0 °F ,70%,   30.08 in ,   10.0 mi ,SSW,   10.4 mph ,Mostly Cloudy
3/11/2018,1:53 PM,   66.0 °F ,   57.0 °F ,73%,   30.06 in ,   10.0 mi ,SW,   10.4 mph ,Scattered Clouds
3/11/2018,2:53 PM,   66.0 °F ,   57.9 °F ,75%,   30.06 in ,   10.0 mi ,WSW,   10.4 mph ,Scattered Clouds
3/11/2018,3:53 PM,   66.9 °F ,   57.0 °F ,70%,   30.06 in ,   10.0 mi ,Variable,   6.9 mph ,Scattered Clouds
3/11/2018,4:53 PM,   64.9 °F ,   55.9 °F ,73%,   30.05 in ,   10.0 mi ,SW,   8.1 mph ,Scattered Clouds
3/11/2018,5:45 PM,   63.0 °F ,   57.0 °F ,81%,   30.07 in ,   10.0 mi ,WSW,   6.9 mph ,Mostly Cloudy
3/11/2018,5:53 PM,   63.0 °F ,   55.9 °F ,78%,   30.06 in ,   10.0 mi ,West,   5.8 mph ,Mostly Cloudy
3/11/2018,6:53 PM,   62.1 °F ,   55.9 °F ,80%,   30.08 in ,   10.0 mi ,SW,   4.6 mph ,Mostly Cloudy
3/11/2018,7:53 PM,   61.0 °F ,   55.9 °F ,83%,   30.09 in ,   10.0 mi ,WSW,   3.5 mph ,Overcast
3/11/2018,8:53 PM,   60.1 °F ,   55.0 °F ,83%,   30.12 in ,   10.0 mi ,SW,   5.8 mph ,Overcast
